,id,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,beds,bed_type,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,require_guest_phone_verification,require_guest_profile_picture,requires_license,reviews_per_month
2007,714043,100%,100%,f,3.0,Greenwood,47.68796586734098,-122.35005573597373,Apartment,Entire home/apt,3,1.0,1.0,Real Bed,86.00,500.00,80.00,3,20.00,2,352,36,96.0,10.0,9.0,10.0,10.0,9.0,9.0,f,strict,f,f,f,0.91
2008,3890990,97%,100%,f,9.0,Greenwood,47.699809287151744,-122.35551847109251,House,Entire home/apt,7,1.0,4.0,Real Bed,175.00,250.00,100.00,7,40.00,1,90,57,91.0,9.0,9.0,10.0,10.0,9.0,9.0,t,strict,f,f,f,3.43
2009,4038347,92%,100%,f,2.0,Greenwood,47.695746427644565,-122.34594515890909,House,Private room,1,1.0,1.0,Real Bed,55.00,,,1,0.00,1,1125,48,83.0,9.0,8.0,9.0,9.0,9.0,9.0,t,moderate,f,f,f,3.01
2010,523883,100%,100%,f,1.0,Greenwood,47.696674234682035,-122.35851227157892,House,Private room,2,1.0,1.0,Real Bed,68.00,100.00,,1,0.00,2,1125,49,93.0,10.0,10.0,10.0,10.0,9.0,9.0,f,moderate,t,t,f,1.16
2011,4111954,90%,100%,f,1.0,Greenwood,47.68471103285552,-122.3544242919029,Apartment,Entire home/apt,2,1.0,1.0,Real Bed,60.00,100.00,30.00,2,0.00,7,60,11,95.0,10.0,9.0,10.0,10.0,10.0,9.0,f,strict,f,f,f,0.82
2012,4693488,100%,100%,t,1.0,Greenwood,47.68400393754029,-122.3538867892085,Apartment,Entire home/apt,2,1.0,1.0,Real Bed,90.00,,35.00,1,0.00,3,60,22,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,f,f,f,1.92
2013,5127136,100%,100%,t,1.0,Greenwood,47.691372600278356,-122.36404939345935,Townhouse,Entire home/apt,8,1.5,4.0,Real Bed,139.00,300.00,100.00,4,10.00,2,28,43,98.0,10.0,10.0,10.0,10.0,9.0,10.0,t,strict,f,f,f,4.94
2014,7674720,100%,,f,1.0,Greenwood,47.70394624565899,-122.3575705949856,Condominium,Private room,2,1.0,1.0,Real Bed,51.00,95.00,5.00,1,5.00,1,1125,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,flexible,f,f,f,0.53
2015,8028801,100%,100%,f,1.0,Greenwood,47.69177391621422,-122.36567515823792,Apartment,Private room,2,1.0,1.0,Real Bed,50.00,,,2,15.00,1,1125,14,94.0,10.0,9.0,10.0,10.0,10.0,10.0,f,flexible,f,f,f,3.62
2016,9050781,100%,100%,f,1.0,Greenwood,47.69493160352201,-122.36001135703528,House,Entire home/apt,4,1.0,2.0,Real Bed,115.00,500.00,75.00,1,0.00,3,90,0,,,,,,,,f,strict,f,f,f,
2017,178844,100%,100%,f,4.0,Greenwood,47.697961369162286,-122.34900702762216,House,Entire home/apt,3,1.0,2.0,Real Bed,80.00,,25.00,2,0.00,2,28,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,flexible,f,f,f,1.54
2018,8034871,100%,100%,f,1.0,Greenwood,47.700481024903794,-122.35089205892858,Apartment,Entire home/apt,2,1.0,1.0,Real Bed,95.00,,20.00,1,0.00,2,1125,6,100.0,10.0,10.0,10.0,10.0,9.0,10.0,f,flexible,f,f,f,1.51
2019,3208330,,,f,1.0,Greenwood,47.68449844267361,-122.36538315116282,House,Private room,2,2.0,1.0,Real Bed,85.00,,30.00,1,20.00,2,30,52,96.0,10.0,10.0,10.0,10.0,9.0,10.0,f,strict,f,f,f,2.73
2020,9492036,33%,,f,1.0,Greenwood,47.69285099348395,-122.35667054339106,Apartment,Entire home/apt,3,1.0,1.0,Real Bed,75.00,,,1,0.00,1,1125,0,,,,,,,,f,flexible,f,f,f,
2021,4863533,,,f,1.0,Greenwood,47.6907273724811,-122.35330530832056,Apartment,Entire home/apt,5,1.0,6.0,Real Bed,100.00,,,1,0.00,3,1125,2,90.0,10.0,8.0,10.0,10.0,10.0,9.0,f,moderate,f,f,f,0.36
2022,4360485,100%,100%,t,3.0,Greenwood,47.692747861067375,-122.35975682326522,House,Private room,2,1.0,1.0,Real Bed,63.00,100.00,50.00,0,0.00,1,30,16,96.0,10.0,9.0,10.0,10.0,10.0,10.0,f,flexible,f,f,f,1.54
2023,8194286,,,f,1.0,Greenwood,47.6969263355011,-122.3524645842921,House,Entire home/apt,4,1.0,1.0,Real Bed,100.00,,,1,0.00,2,8,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,f,f,f,0.3
2024,5524847,100%,100%,f,2.0,Greenwood,47.69576778601286,-122.3482072688588,Apartment,Entire home/apt,5,1.0,3.0,Real Bed,135.00,300.00,95.00,3,10.00,2,1125,20,91.0,9.0,10.0,10.0,10.0,9.0,9.0,t,strict,f,f,f,2.26
2025,9236814,100%,,f,1.0,Greenwood,47.68695586274644,-122.36449697359484,House,Entire home/apt,4,2.0,2.0,Real Bed,125.00,,60.00,4,25.00,2,1125,0,,,,,,,,f,flexible,f,f,f,
2026,8483744,100%,100%,f,1.0,Greenwood,47.69057411286982,-122.35162809205309,House,Entire home/apt,4,1.0,2.0,Real Bed,69.00,250.00,50.00,2,0.00,2,21,1,80.0,10.0,10.0,10.0,10.0,10.0,10.0,t,moderate,f,f,f,1.0
2027,609421,100%,,f,2.0,Greenwood,47.6965616389188,-122.36275074363151,House,Private room,4,1.0,3.0,Real Bed,280.00,,50.00,4,40.00,1,1125,2,90.0,8.0,10.0,10.0,10.0,9.0,9.0,f,moderate,f,f,f,0.12
2028,3543247,100%,100%,t,1.0,Greenwood,47.69585301696276,-122.35935622173237,House,Entire home/apt,4,1.0,3.0,Real Bed,160.00,,60.00,2,10.00,1,1125,58,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,moderate,f,f,f,4.0
2029,4567243,50%,100%,f,1.0,Greenwood,47.692503641215595,-122.35216340579805,House,Entire home/apt,4,1.0,2.0,Real Bed,75.00,,50.00,1,0.00,7,31,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,f,f,f,0.16
2030,749758,100%,100%,f,2.0,Greenwood,47.694308162959274,-122.35068463853365,House,Entire home/apt,5,1.0,3.0,Real Bed,98.00,,,1,0.00,1,365,13,85.0,9.0,9.0,10.0,10.0,9.0,9.0,f,moderate,f,f,f,0.4
2031,4854767,100%,100%,f,1.0,Greenwood,47.69584005470615,-122.35667175232031,House,Entire home/apt,3,1.0,2.0,Real Bed,109.00,200.00,75.00,2,25.00,1,1125,19,93.0,9.0,9.0,10.0,10.0,10.0,9.0,f,moderate,f,f,f,1.52
2032,8129537,100%,,f,1.0,Greenwood,47.696147211290004,-122.34864331193023,House,Entire home/apt,5,1.0,3.0,Real Bed,125.00,,100.00,1,0.00,2,60,0,,,,,,,,f,flexible,f,f,f,
2033,5014835,,,f,1.0,Greenwood,47.684122838804505,-122.34702569277437,House,Entire home/apt,5,2.0,3.0,Real Bed,225.00,,50.00,2,25.00,1,1125,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,flexible,f,f,f,0.23
2034,421168,100%,100%,t,1.0,Greenwood,47.69921614825643,-122.3507160207942,Other,Private room,2,1.0,1.0,Real Bed,69.00,,10.00,2,0.00,1,7,209,96.0,10.0,10.0,10.0,10.0,9.0,10.0,f,strict,f,f,f,4.91
2035,58503,100%,100%,f,1.0,Greenwood,47.68752703769805,-122.35608108151442,House,Entire home/apt,4,1.0,3.0,Real Bed,75.00,,,2,20.00,1,30,76,94.0,9.0,9.0,10.0,10.0,10.0,9.0,f,flexible,f,f,f,4.91
2036,7881802,100%,100%,f,1.0,Greenwood,47.68765780516935,-122.3575246427434,House,Entire home/apt,10,3.0,5.0,Real Bed,300.00,250.00,159.00,6,25.00,2,180,4,85.0,9.0,9.0,9.0,9.0,10.0,9.0,t,strict,f,f,f,1.19
2037,9562586,100%,,f,1.0,Greenwood,47.68458930528262,-122.35932064506399,House,Private room,2,1.0,1.0,Real Bed,60.00,,40.00,0,20.00,2,30,0,,,,,,,,f,strict,f,f,f,
2038,10340165,88%,100%,f,3.0,Greenwood,47.70095010578347,-122.35322061421772,House,Private room,2,1.0,2.0,Real Bed,43.00,,,1,0.00,1,1125,0,,,,,,,,t,flexible,f,f,f,
2039,370361,100%,100%,t,2.0,Greenwood,47.68348314871843,-122.35705388667769,House,Private room,2,1.0,1.0,Real Bed,85.00,,50.00,2,0.00,3,30,113,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,t,t,f,2.47
2040,3753645,,,f,1.0,Greenwood,47.7030467070973,-122.36276407284042,Townhouse,Private room,2,1.0,1.0,Pull-out Sofa,110.00,,,1,0.00,1,1125,0,,,,,,,,f,flexible,f,f,f,
2041,3535171,100%,100%,f,2.0,Greenwood,47.687965881737355,-122.35290494977848,House,Private room,2,1.0,1.0,Real Bed,52.00,,20.00,1,5.00,1,1125,44,95.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict,f,f,f,2.47
2042,2037250,100%,100%,t,2.0,Greenwood,47.68464908459315,-122.35771619873259,House,Private room,2,1.0,1.0,Real Bed,100.00,,50.00,2,0.00,3,30,23,97.0,10.0,10.0,10.0,10.0,10.0,9.0,f,moderate,t,t,f,1.03
2043,2605975,100%,100%,f,1.0,Greenwood,47.68940563322307,-122.3481264723316,House,Private room,1,1.0,1.0,Real Bed,50.00,,10.00,1,10.00,1,21,52,89.0,9.0,9.0,10.0,9.0,9.0,9.0,t,strict,f,f,f,2.73
2044,4825472,100%,100%,f,1.0,Greenwood,47.685269161035244,-122.36550350340299,House,Private room,2,1.0,1.0,Real Bed,35.00,500.00,50.00,0,0.00,2,21,15,89.0,9.0,9.0,10.0,10.0,9.0,9.0,f,flexible,f,f,f,2.15
2045,5500398,,,f,1.0,Greenwood,47.69971929123486,-122.3450886454843,House,Private room,2,1.0,1.0,Real Bed,66.00,100.00,20.00,2,0.00,2,30,24,94.0,10.0,10.0,9.0,9.0,9.0,10.0,f,moderate,f,f,f,2.59
2046,587584,100%,100%,f,3.0,Greenwood,47.687782142393615,-122.34859609133233,House,Entire home/apt,4,1.0,2.0,Real Bed,99.00,500.00,80.00,4,25.00,2,365,11,100.0,9.0,9.0,10.0,10.0,9.0,9.0,f,moderate,f,f,f,0.26
2047,1220816,100%,,f,1.0,Greenwood,47.68554620930996,-122.3632620161459,House,Entire home/apt,7,1.0,3.0,Real Bed,89.00,,45.00,2,25.00,1,1125,56,90.0,9.0,10.0,10.0,10.0,9.0,9.0,f,strict,f,f,f,1.91
2048,354453,100%,100%,f,4.0,Greenwood,47.69985568970087,-122.34811668005436,House,Entire home/apt,4,,4.0,Real Bed,150.00,,50.00,4,50.00,2,28,0,,,,,,,,f,strict,f,f,f,
2049,9576550,,,f,1.0,Greenwood,47.693860195687854,-122.3504936828258,Apartment,Entire home/apt,1,1.0,1.0,Real Bed,90.00,,,1,0.00,1,1125,0,,,,,,,,f,flexible,f,f,f,
2050,3793790,100%,100%,t,2.0,Holly Park,47.541755913224414,-122.28928912722868,House,Private room,2,1.0,1.0,Real Bed,45.00,,,1,20.00,1,1125,39,97.0,10.0,10.0,10.0,10.0,9.0,10.0,t,strict,f,f,f,2.3
2051,9013210,100%,100%,f,1.0,Holly Park,47.54290734285079,-122.29668315361708,House,Private room,2,1.5,1.0,Real Bed,60.00,,,1,0.00,1,10,3,100.0,10.0,10.0,10.0,10.0,9.0,10.0,f,flexible,f,f,f,1.25
2052,9863457,100%,,f,2.0,Holly Park,47.53668112329797,-122.28611586516773,Townhouse,Private room,2,1.0,1.0,Real Bed,50.00,100.00,15.00,1,0.00,1,1125,0,,,,,,,,f,flexible,f,f,f,
2053,23356,,100%,f,2.0,Holly Park,47.53427640288442,-122.28160623445036,House,Entire home/apt,10,2.0,3.0,Real Bed,215.00,200.00,,6,20.00,3,730,6,83.0,8.0,9.0,10.0,9.0,7.0,8.0,f,strict,f,f,f,0.1
2054,6425537,,100%,f,1.0,Holly Park,47.53699589085733,-122.28130785941309,Apartment,Entire home/apt,2,1.0,1.0,Real Bed,138.00,,,1,0.00,1,1125,11,88.0,10.0,8.0,10.0,10.0,9.0,9.0,f,flexible,f,f,f,1.56
2055,7921453,100%,,f,4.0,Holly Park,47.539035491441545,-122.2942432810186,Camper/RV,Entire home/apt,4,1.0,2.0,Real Bed,375.00,,,1,0.00,1,1125,0,,,,,,,,f,flexible,f,f,f,
2056,8634897,90%,100%,f,1.0,Fauntleroy,47.51501214147967,-122.39555060802635,House,Entire home/apt,6,2.5,3.0,Real Bed,270.00,300.00,55.00,4,10.00,2,1125,6,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,strict,f,f,f,2.09
2057,3604931,100%,,f,1.0,Fauntleroy,47.520394010718796,-122.38928531511608,House,Entire home/apt,9,4.0,5.0,Real Bed,495.00,300.00,150.00,1,0.00,3,1125,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict,f,f,f,0.24
2058,6937492,100%,100%,t,1.0,Fauntleroy,47.518624091005094,-122.38637040342873,House,Entire home/apt,4,1.5,3.0,Real Bed,165.00,,75.00,1,0.00,2,1125,14,91.0,10.0,10.0,10.0,10.0,10.0,10.0,t,moderate,f,f,f,2.46
2059,1048798,100%,100%,t,1.0,Fauntleroy,47.52678914038067,-122.38346175078756,House,Entire home/apt,4,2.0,2.0,Real Bed,129.00,500.00,100.00,4,25.00,2,365,106,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict,f,f,f,3.23
2060,613020,100%,100%,t,1.0,Fauntleroy,47.51855218700446,-122.3911882027383,House,Private room,2,1.0,2.0,Real Bed,75.00,,10.00,1,0.00,2,180,105,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict,f,f,f,2.51
2061,9109293,,,f,1.0,Fauntleroy,47.514680316204704,-122.39396780912683,Apartment,Private room,2,1.0,1.0,Real Bed,80.00,200.00,,2,0.00,2,1125,0,,,,,,,,f,moderate,f,f,f,
2062,6215943,100%,100%,f,1.0,Fauntleroy,47.518390765004455,-122.38848936562582,House,Entire home/apt,7,1.5,4.0,Real Bed,177.00,250.00,100.00,7,25.00,2,1125,7,90.0,9.0,9.0,10.0,9.0,9.0,10.0,f,strict,f,f,f,0.99
2063,4069543,100%,100%,t,2.0,Fauntleroy,47.53212815525277,-122.39078463446242,House,Private room,5,1.5,2.0,Real Bed,85.00,,,2,10.00,1,1125,67,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,flexible,t,t,f,4.17
2064,3986788,100%,100%,f,1.0,Fauntleroy,47.525475734334485,-122.38854780598548,Apartment,Entire home/apt,2,1.0,1.0,Real Bed,87.00,100.00,35.00,2,30.00,3,1125,6,90.0,9.0,10.0,9.0,9.0,10.0,10.0,t,moderate,f,f,f,1.06
2065,3968416,100%,100%,t,1.0,Fauntleroy,47.52480878739996,-122.38722402276122,House,Private room,2,1.0,1.0,Real Bed,78.00,,,2,0.00,1,5,31,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,f,f,f,1.89
2066,1806899,100%,100%,t,2.0,North Beacon Hill,47.58468275254588,-122.31157203915072,House,Private room,2,1.5,1.0,Real Bed,60.00,,,2,0.00,2,1125,70,96.0,10.0,10.0,10.0,10.0,9.0,10.0,f,moderate,f,f,f,3.39
2067,6168769,75%,100%,f,1.0,North Beacon Hill,47.579824856299325,-122.3068797604694,House,Private room,2,1.0,1.0,Real Bed,80.00,,25.00,1,10.00,1,90,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,flexible,f,f,f,1.12
2068,8187592,,,f,2.0,North Beacon Hill,47.5859417720306,-122.31404610755312,Townhouse,Entire home/apt,4,2.5,2.0,Real Bed,180.00,300.00,80.00,1,15.00,1,1125,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,flexible,f,f,f,0.6
2069,1925661,100%,100%,f,1.0,North Beacon Hill,47.577794696487395,-122.30258130174605,House,Private room,2,1.0,1.0,Real Bed,39.00,300.00,35.00,1,35.00,2,1125,23,96.0,10.0,10.0,10.0,10.0,9.0,9.0,t,moderate,f,f,f,1.18
2070,4760968,100%,100%,t,1.0,North Beacon Hill,47.57878466258972,-122.30795585640976,House,Private room,2,1.0,1.0,Futon,60.00,,5.00,1,0.00,1,25,64,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,flexible,f,f,f,4.91
2071,3953365,100%,100%,f,3.0,North Beacon Hill,47.577472352894105,-122.30308037965868,House,Private room,1,1.0,1.0,Real Bed,42.00,150.00,,1,0.00,1,3,57,96.0,10.0,10.0,10.0,10.0,9.0,9.0,f,moderate,f,f,f,3.44
2072,4909327,,,t,1.0,North Beacon Hill,47.58623232467181,-122.3148062304022,House,Private room,2,1.5,1.0,Real Bed,126.00,300.00,50.00,1,20.00,2,1125,14,97.0,10.0,10.0,10.0,10.0,9.0,10.0,f,moderate,f,f,f,2.05
2073,7828509,100%,100%,f,1.0,North Beacon Hill,47.57902012729861,-122.31574319893629,Apartment,Private room,1,1.0,1.0,Real Bed,60.00,,,1,0.00,1,1125,1,100.0,8.0,8.0,10.0,10.0,10.0,8.0,f,moderate,f,f,f,0.35
2074,4903296,,,f,1.0,North Beacon Hill,47.588266213117045,-122.30848615667708,House,Private room,2,1.0,1.0,Real Bed,99.00,,,1,0.00,7,1125,0,,,,,,,,f,flexible,f,f,f,
2075,1323634,89%,100%,f,11.0,North Beacon Hill,47.5756677245451,-122.30331694123487,House,Private room,3,2.0,2.0,Real Bed,89.00,100.00,40.00,1,13.00,1,30,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict,t,t,f,0.04
2076,571640,89%,100%,f,11.0,North Beacon Hill,47.57618629337753,-122.30386721433008,House,Private room,3,1.0,2.0,Real Bed,79.00,100.00,40.00,1,15.00,1,30,7,90.0,8.0,9.0,10.0,10.0,8.0,9.0,f,strict,t,t,f,0.17
2077,613151,89%,100%,f,11.0,North Beacon Hill,47.57608514622383,-122.30402714524742,House,Private room,6,1.0,4.0,Real Bed,169.00,100.00,65.00,1,16.00,1,60,4,87.0,8.0,7.0,6.0,6.0,7.0,7.0,f,strict,t,t,f,0.1
2078,278192,89%,100%,f,11.0,North Beacon Hill,47.57741482471651,-122.30229960761706,House,Private room,3,1.0,3.0,Real Bed,79.00,95.00,50.00,1,15.00,1,31,14,95.0,9.0,8.0,10.0,10.0,8.0,9.0,f,strict,t,t,f,0.3
2079,571651,89%,100%,f,11.0,North Beacon Hill,47.57778726052835,-122.30279079623531,House,Private room,2,1.0,1.0,Real Bed,69.00,100.00,35.00,1,15.00,1,30,4,86.0,9.0,8.0,10.0,10.0,8.0,8.0,f,strict,t,t,f,0.16
2080,7883181,86%,100%,f,1.0,North Beacon Hill,47.58145636490471,-122.31537895186148,House,Private room,1,1.0,1.0,Real Bed,60.00,,,1,0.00,1,1125,4,90.0,10.0,9.0,10.0,10.0,9.0,9.0,f,flexible,f,f,f,0.96
2081,7718139,,,f,4.0,North Beacon Hill,47.577387829770615,-122.30436136707695,Tent,Entire home/apt,4,0.5,2.0,Real Bed,65.00,,,1,45.00,1,1125,4,100.0,10.0,10.0,10.0,10.0,10.0,9.0,f,flexible,f,f,f,0.79
2082,6572501,67%,100%,f,1.0,North Beacon Hill,47.57805989215265,-122.314009728676,Townhouse,Entire home/apt,4,2.0,2.0,Real Bed,260.00,500.00,100.00,2,25.00,1,1125,0,,,,,,,,f,flexible,f,f,f,
2083,4668327,100%,100%,t,2.0,North Beacon Hill,47.578412585057,-122.31579403162596,House,Entire home/apt,2,1.5,1.0,Real Bed,100.00,,35.00,2,10.00,2,1125,18,91.0,10.0,9.0,10.0,9.0,9.0,9.0,f,moderate,f,f,f,2.41
2084,7636185,100%,100%,f,1.0,North Beacon Hill,47.572876156504535,-122.30987722082004,House,Entire home/apt,3,1.0,1.0,Real Bed,90.00,250.00,50.00,2,20.00,1,1125,24,98.0,10.0,10.0,10.0,10.0,9.0,10.0,t,moderate,f,f,f,5.9
2085,6421243,100%,100%,f,3.0,North Beacon Hill,47.57274894275661,-122.30743249674757,Apartment,Entire home/apt,2,1.0,1.0,Real Bed,59.00,200.00,70.00,1,20.00,2,1125,14,86.0,9.0,10.0,10.0,10.0,9.0,8.0,f,strict,t,t,f,2.03
2086,5580773,100%,100%,f,2.0,North Beacon Hill,47.58016983386594,-122.31172788815635,Apartment,Entire home/apt,3,1.0,2.0,Real Bed,70.00,,30.00,0,0.00,2,5,8,91.0,9.0,9.0,10.0,10.0,10.0,10.0,f,moderate,f,f,f,1.07
2087,8737284,100%,100%,f,2.0,North Beacon Hill,47.58777721365418,-122.31692014946668,Apartment,Entire home/apt,3,1.0,2.0,Real Bed,65.00,,15.00,2,15.00,2,1125,3,93.0,9.0,8.0,10.0,10.0,9.0,10.0,f,moderate,f,f,f,1.18
2088,958475,100%,100%,t,1.0,North Beacon Hill,47.58558082111753,-122.31195579494616,Apartment,Entire home/apt,6,1.0,2.0,Real Bed,85.00,250.00,35.00,2,15.00,3,120,99,97.0,10.0,10.0,10.0,10.0,9.0,10.0,f,moderate,t,t,f,3.11
2089,8605841,100%,100%,f,2.0,North Beacon Hill,47.57181223893098,-122.30818137636308,Apartment,Entire home/apt,4,1.0,1.0,Real Bed,74.00,,45.00,2,15.00,2,1125,2,70.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,f,f,f,1.05
2090,7500728,80%,100%,f,1.0,North Beacon Hill,47.575439055502656,-122.30757135721352,Bungalow,Entire home/apt,2,1.0,1.0,Real Bed,99.00,,60.00,1,0.00,2,1125,14,94.0,10.0,10.0,10.0,10.0,9.0,9.0,f,moderate,f,f,f,2.71
2091,606297,89%,100%,f,11.0,North Beacon Hill,47.577560782253094,-122.30428066418017,House,Entire home/apt,14,3.0,9.0,Real Bed,399.00,300.00,155.00,5,20.00,1,30,81,87.0,8.0,8.0,9.0,9.0,8.0,8.0,f,strict,t,t,f,1.95
2092,9094366,100%,,f,1.0,North Beacon Hill,47.58004408724626,-122.30709347386913,House,Entire home/apt,6,2.5,4.0,Real Bed,300.00,,,1,0.00,7,1125,0,,,,,,,,f,strict,f,f,f,
2093,7096107,,,f,4.0,North Beacon Hill,47.57896005046971,-122.30432115014952,Tent,Entire home/apt,2,0.5,1.0,Airbed,65.00,,,1,45.00,1,1125,10,92.0,9.0,9.0,10.0,10.0,10.0,8.0,f,flexible,f,f,f,1.62
2094,9496612,100%,,f,1.0,North Beacon Hill,47.56529214409568,-122.31206628506641,Apartment,Entire home/apt,2,1.0,2.0,Real Bed,79.00,150.00,,1,0.00,3,1125,0,,,,,,,,f,strict,f,f,f,
2095,8785768,100%,,f,1.0,North Beacon Hill,47.5883839166187,-122.31618537150264,House,Private room,2,1.0,1.0,Real Bed,75.00,,25.00,1,0.00,1,1125,0,,,,,,,,f,flexible,f,f,f,
2096,143580,100%,100%,f,1.0,North Beacon Hill,47.583786700916974,-122.31676967675524,House,Private room,2,,1.0,Real Bed,75.00,100.00,,1,0.00,2,21,238,94.0,10.0,9.0,10.0,10.0,9.0,9.0,f,moderate,f,f,f,4.31
2097,611500,89%,100%,f,11.0,North Beacon Hill,47.57727069591886,-122.30185709286152,House,Entire home/apt,8,2.0,5.0,Real Bed,219.00,150.00,99.00,3,20.00,1,30,29,86.0,9.0,9.0,10.0,10.0,8.0,8.0,f,strict,t,t,f,0.7
2098,264829,89%,100%,f,11.0,North Beacon Hill,47.575290972156935,-122.30204873393407,House,Entire home/apt,7,1.0,4.0,Real Bed,165.00,150.00,75.00,2,17.00,1,60,41,89.0,8.0,8.0,9.0,10.0,8.0,9.0,f,strict,t,t,f,0.83
2099,1856851,100%,100%,f,2.0,North Beacon Hill,47.58946164877133,-122.31099392133815,House,Private room,2,1.5,1.0,Real Bed,87.00,,15.00,1,5.00,1,90,45,95.0,9.0,10.0,10.0,10.0,9.0,9.0,t,flexible,f,f,f,1.79
2100,1317919,89%,100%,f,11.0,North Beacon Hill,47.577645734846925,-122.30245216635872,House,Entire home/apt,6,2.0,3.0,Real Bed,169.00,125.00,75.00,2,15.00,1,30,0,,,,,,,,f,strict,t,t,f,
2101,392140,75%,100%,f,1.0,North Beacon Hill,47.585130274413316,-122.31526144655828,House,Private room,2,1.0,1.0,Real Bed,75.00,,,1,15.00,2,7,137,97.0,10.0,9.0,10.0,10.0,9.0,9.0,f,flexible,f,f,f,3.07
2102,3139972,90%,100%,f,2.0,North Beacon Hill,47.5718625553106,-122.30666680304267,House,Shared room,1,1.0,1.0,Real Bed,30.00,,8.00,0,0.00,1,1125,81,94.0,10.0,9.0,10.0,10.0,9.0,10.0,f,moderate,t,t,f,4.22
2103,10020221,100%,100%,f,1.0,North Beacon Hill,47.57706217874174,-122.30888762226849,House,Private room,2,1.0,1.0,Real Bed,55.00,,,1,0.00,1,1125,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,flexible,f,f,f,1.0
2104,8759443,100%,100%,f,2.0,North Beacon Hill,47.58852065693014,-122.31821875106144,Apartment,Shared room,2,1.0,2.0,Futon,45.00,,10.00,2,10.00,1,3,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,flexible,f,f,f,0.72
2105,6317449,100%,100%,f,2.0,North Beacon Hill,47.57958270715148,-122.30983247940922,Apartment,Private room,1,1.0,1.0,Real Bed,50.00,,25.00,0,0.00,2,7,2,100.0,8.0,10.0,10.0,10.0,10.0,10.0,f,moderate,f,f,f,0.28
2106,6416765,100%,100%,f,1.0,North Beacon Hill,47.5846707019761,-122.31464507617191,Apartment,Entire home/apt,6,2.0,2.0,Real Bed,149.00,750.00,125.00,6,50.00,2,60,21,87.0,9.0,10.0,10.0,10.0,8.0,9.0,t,moderate,f,f,f,3.44
2107,5056580,100%,100%,t,1.0,North Beacon Hill,47.58430063748111,-122.3117624747522,House,Entire home/apt,2,1.0,1.0,Real Bed,99.00,100.00,20.00,2,0.00,31,365,100,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,f,f,f,10.95
2108,6793490,100%,100%,f,2.0,North Beacon Hill,47.584191332141295,-122.31165221722586,House,Entire home/apt,3,1.0,1.0,Real Bed,69.00,150.00,65.00,1,25.00,2,1125,26,95.0,10.0,10.0,10.0,10.0,9.0,10.0,t,strict,t,t,f,4.53
2109,2069917,100%,100%,f,3.0,North Beacon Hill,47.57272108512214,-122.30734743890595,Apartment,Entire home/apt,3,1.0,1.0,Real Bed,69.00,200.00,70.00,1,20.00,2,30,18,91.0,10.0,10.0,10.0,10.0,9.0,9.0,f,strict,t,t,f,1.64
2110,3258585,50%,100%,t,1.0,North Beacon Hill,47.590435306068656,-122.30871002040907,House,Private room,2,1.0,1.0,Real Bed,80.00,,,1,0.00,1,14,59,97.0,10.0,10.0,10.0,10.0,9.0,9.0,f,flexible,f,f,f,3.12
2111,815017,90%,100%,f,2.0,North Beacon Hill,47.57181252485698,-122.30538116916806,House,Shared room,2,1.0,1.0,Real Bed,55.00,,10.00,1,8.00,1,5,136,94.0,10.0,8.0,10.0,10.0,10.0,9.0,f,moderate,t,t,f,3.62
2112,6610942,100%,100%,f,1.0,North Beacon Hill,47.57620417009346,-122.30672844165814,House,Private room,2,1.0,1.0,Real Bed,75.00,,50.00,1,0.00,3,1125,14,94.0,10.0,10.0,10.0,10.0,10.0,10.0,f,flexible,f,f,f,2.64
